,uzfcell,grdcode,row,col,hru_id,weight
2184,1205,2584,32,73,46,6.36284809206043e-06
2124,1205,2584,32,73,44,0.027276658046808917
2125,1206,2585,32,74,44,0.08181445956526924
1854,1207,2586,32,75,37,0.05584099518863382
2126,1207,2586,32,75,44,3.889184021618631e-05
1855,1208,2587,32,76,37,0.05584768031079846
2226,1209,2601,33,9,47,0.021252608997021777
2227,1210,2602,33,10,47,0.02126249581648197
1971,1211,2603,33,11,40,0.006880256824793007
2213,1211,2603,33,11,47,0.01654283392817427
2214,1212,2604,33,12,47,1.130096635485843e-05
1973,1212,2604,33,12,40,0.03089292866285447
1975,1213,2605,33,13,40,0.030908679931436783
1977,1214,2606,33,14,40,0.0206688791250673
2301,1214,2606,33,14,49,0.026559151263554414
2302,1215,2607,33,15,49,0.07959214404900672
2303,1216,2608,33,16,49,0.07959831060467124
2304,1217,2609,33,17,49,0.061976432335056515
1981,1217,2609,33,17,40,0.0069171869569035335
1983,1218,2610,33,18,40,0.02062662579973359
2305,1218,2610,33,18,49,0.02647581722145175
1985,1219,2611,33,19,40,0.030907578440690635
2307,1219,2611,33,19,49,1.1716587435020106e-07
1986,1220,2612,33,20,40,0.030983291345894854
1955,1221,2613,33,21,40,0.03090868670059588
2080,1222,2614,33,22,42,0.002879745909670885
1956,1222,2614,33,22,40,0.010301747682644217
2018,1222,2614,33,22,41,0.04761881583039515
2082,1223,2615,33,23,42,0.020239827327256755
2019,1223,2615,33,23,41,0.01917031803359679
2084,1224,2616,33,24,42,0.02599640735142269
2085,1225,2617,33,25,42,0.025994386169276608
2086,1226,2618,33,26,42,0.0260580186844116
2087,1227,2619,33,27,42,0.0259958408334926
2338,1228,2620,33,28,50,0.04158839044181209
2089,1228,2620,33,28,42,0.014456881554243795
2339,1229,2621,33,29,50,0.09374665348018245
2340,1230,2622,33,30,50,0.093688230901096
2046,1231,2623,33,31,42,0.017336885098351736
2329,1231,2623,33,31,50,0.031210405010402897
2048,1232,2624,33,32,42,0.026010022545856958
2050,1233,2625,33,33,42,0.025993634090121762
2501,1233,2625,33,33,54,2.1427739016472028e-06
2051,1234,2626,33,34,42,0.0144730874098393
2502,1234,2626,33,34,54,0.018805610146052126
2052,1235,2627,33,35,42,0.008660237947350071
2503,1235,2627,33,35,54,0.02831637115376784
2054,1236,2628,33,36,42,0.01731357093396392
2504,1236,2628,33,36,54,0.014168516715431366
1837,1236,2628,33,36,36,3.306431403967051e-07
2358,1237,2629,33,37,51,0.015058230454018455
2056,1237,2629,33,37,42,0.005767765214553259
1838,1237,2629,33,37,36,0.018913283025095772
2534,1237,2629,33,37,55,0.01649011514149727
2359,1238,2630,33,38,51,0.04502559123844962
2535,1238,2630,33,38,55,0.024918260418111987
1839,1238,2630,33,38,36,3.842492062257428e-05
2536,1239,2631,33,39,55,0.03307724482091771
2360,1239,2631,33,39,51,0.037534031322544306
2351,1240,2632,33,40,51,0.0676762724463354
1922,1241,2633,33,41,39,0.04875972976799358
2352,1241,2633,33,41,51,0.022648069470141186
2163,1242,2634,33,42,45,0.030058553076080706
1923,1242,2634,33,42,39,0.04062288688477906
2164,1243,2635,33,43,45,0.06767655514285459
2165,1244,2636,33,44,45,0.037657523571781294
2563,1244,2636,33,44,56,0.0123157713450163
2107,1244,2636,33,44,43,0.020768296794827168
2564,1245,2637,33,45,56,0.012280160350742517
2108,1245,2637,33,45,43,0.07283940025494955
2109,1246,2638,33,46,43,0.09376052421201124
2110,1247,2639,33,47,43,0.09385309007413513
1898,1248,2640,33,48,38,0.048346344373061886
2111,1248,2640,33,48,43,0.031242821506156072
1899,1249,2641,33,49,38,0.0725898212027982
1893,1250,2642,33,50,38,0.04850816931877386
2443,1250,2642,33,50,53,0.007900559000571036
2590,1251,2643,33,51,57,3.774419398362011e-07
2444,1251,2643,33,51,53,0.023732730216655517
2592,1252,2644,33,52,57,0.025534122565327316
1704,1252,2644,33,52,32,8.690895945218471e-08
2445,1252,2644,33,52,53,0.01579865535511298
2446,1253,2645,33,53,53,1.8442376272074043e-05
2594,1253,2645,33,53,57,0.05087665047289961
1705,1253,2645,33,53,32,0.03157216308078127
1138,1254,2646,33,54,20,1.56380214260538e-10
2595,1254,2646,33,54,57,0.008487357236717749
1706,1254,2646,33,54,32,0.08414019081154593
2597,1255,2647,33,55,57,1.9157134448330093e-05
1707,1255,2647,33,55,32,0.06300404870212575
1183,1255,2647,33,55,21,1.5773740525361215e-05
1139,1255,2647,33,55,20,0.009867687129386819
1708,1256,2648,33,56,32,4.176787857063836e-06
1184,1256,2648,33,56,21,0.0370183585289007
2599,1256,2648,33,56,57,0.017062954533507153
2601,1257,2649,33,57,57,3.2418413603328863e-09
1079,1257,2649,33,57,19,0.005668844312883497
1185,1257,2649,33,57,21,0.03700128844462145
1080,1258,2650,33,58,19,0.02549783966173879
1074,1259,2651,33,59,19,0.025518866670687743
736,1259,2651,33,59,14,3.130647756415972e-06
1075,1260,2652,33,60,19,0.005670763461268465
1487,1260,2652,33,60,28,0.002771944936750509
737,1260,2652,33,60,14,0.007258347172258566
1489,1261,2653,33,61,28,0.012481790432946263
738,1261,2653,33,61,14,2.244554394175316e-06
1491,1262,2654,33,62,28,0.012495982947588188
1493,1263,2655,33,63,28,0.012475680110961224
1495,1264,2656,33,64,28,0.012478732263165272
1496,1265,2657,33,65,28,0.012501490044099783
1498,1266,2658,33,66,28,0.012474979270023764
1500,1267,2659,33,67,28,0.01247873226319036
1502,1268,2660,33,68,28,0.01250219088505373
2406,1269,2661,33,69,52,0.011896587824585005
1520,1269,2661,33,69,28,0.008316298140399839
1521,1270,2662,33,70,28,2.4185650771799753e-06
2201,1270,2662,33,70,46,8.89255744655409e-08
2407,1270,2662,33,70,52,0.03569850877646422
2202,1271,2663,33,71,46,0.04043137840073188
2408,1271,2663,33,71,52,0.01988296175861726
2203,1272,2664,33,72,46,0.09085104187804027
2288,1272,2664,33,72,48,6.520154800882549e-06
2289,1273,2665,33,73,48,0.06451662556124023
2147,1273,2665,33,73,44,0.027301479184263646
2204,1273,2665,33,73,46,0.020143273418437368
2290,1274,2666,33,74,48,1.6399149954297444e-07
2148,1274,2666,33,74,44,0.08194351486093127
1882,1275,2667,33,75,37,0.05585497919704787
2149,1275,2667,33,75,44,1.84243270754526e-05
1883,1276,2668,33,76,37,0.05586948985712104
2615,1277,2680,34,7,58,0.11830258850721659
2616,1278,2681,34,8,58,0.10536628825443191
2223,1278,2681,34,8,47,0.0023476125503584058
2224,1279,2682,34,9,47,0.021258830019239415
2617,1279,2682,34,9,58,2.7008981157331643e-05
2225,1280,2683,34,10,47,0.02126963504465435
2211,1281,2684,34,11,47,0.021307681675407645
2670,1282,2685,34,12,60,0.008186630267150776
1963,1282,2685,34,12,40,0.010305804322864539
2212,1282,2685,34,12,47,0.0070893453585921685
2672,1283,2686,34,13,60,0.002720596839564253
1965,1283,2686,34,13,40,0.02749581169591322
1967,1284,2687,34,14,40,0.027461545294573207
2674,1284,2687,34,14,60,3.249618151043499e-05
2297,1284,2687,34,14,49,0.008795825821368019
2298,1285,2688,34,15,49,0.03536869386830604
2676,1285,2688,34,15,60,9.83056531313951e-07
1969,1285,2688,34,15,40,0.01717213484078579
1972,1286,2689,34,16,40,0.027440962860827325
2299,1286,2689,34,16,49,0.008951352425919453
2300,1287,2690,34,17,49,1.3797364742018283e-05
1974,1287,2690,34,17,40,0.03091264392814727
1976,1288,2691,34,18,40,0.030907476644250767
2678,1288,2691,34,18,60,6.49251807324505e-07
1978,1289,2692,34,19,40,0.030973304696849918
1979,1290,2693,34,20,40,0.030916930712905723
1953,1291,2694,34,21,40,0.02747841289117703
2015,1291,2694,34,21,41,0.00950682186537204
2073,1292,2695,34,22,42,0.005793932840562177
2016,1292,2695,34,22,41,0.06669027691874645
1954,1292,2695,34,22,40,9.186973406963628e-06
2075,1293,2696,34,23,42,0.026009056232917837
2017,1293,2696,34,23,41,1.422858613423762e-05
2077,1294,2697,34,24,42,0.025994946993952144
2078,1295,2698,34,25,42,0.02604016378666568
2079,1296,2699,34,26,42,0.026014262329389373
2081,1297,2700,34,27,42,0.025986885513001094
2335,1297,2700,34,27,50,2.265289900177617e-05
2083,1298,2701,34,28,42,8.996247503944189e-06
2336,1298,2701,34,28,50,0.0938219243967341
2337,1299,2702,34,29,50,0.09375866197213677
2327,1300,2703,34,30,50,0.09369028573435792
2328,1301,2704,34,31,50,0.06243909396868788
2043,1301,2704,34,31,42,0.008715483375061887
2496,1302,2705,34,32,54,0.004733009023914682
2044,1302,2705,34,32,42,0.02311395498130676
2497,1303,2706,34,33,54,0.03298939579823891
2045,1303,2706,34,33,42,0.005781376313542446
2498,1304,2707,34,34,54,0.0424989204477466
2499,1305,2708,34,35,54,0.042457535229378104
2500,1306,2709,34,36,54,0.03299305839725252
2530,1306,2709,34,36,55,0.016514293614196294
2047,1306,2709,34,36,42,5.42330973255596e-06
2049,1307,2710,34,37,42,1.0755094178716596e-05
2531,1307,2710,34,37,55,0.07434340873144352
2532,1308,2711,34,38,55,0.07433612442019849
2357,1309,2712,34,39,51,4.016600302111237e-05
2533,1309,2712,34,39,55,0.0742919544549728
2349,1310,2713,34,40,51,0.06766382957502433
1920,1311,2714,34,41,39,0.04872606128132477
2350,1311,2714,34,41,51,0.022566859902768778
1921,1312,2715,34,42,39,0.048734457829240595
2160,1312,2715,34,42,45,0.022555405793256
2161,1313,2716,34,43,45,0.06766786281034373
2558,1314,2717,34,44,56,0.042927695504411494
2162,1314,2717,34,44,45,0.015018180121789723
2559,1315,2718,34,45,56,0.055159227544894586
2103,1315,2718,34,45,43,3.4335728970046316e-05
2560,1316,2719,34,46,56,0.03676435370543999
2104,1316,2719,34,46,43,0.031323668570525154
2561,1317,2720,34,47,56,0.03685867528343823
2105,1317,2720,34,47,43,0.031111218852255523
2562,1318,2721,34,48,56,0.03060673655608873
2106,1318,2721,34,48,43,0.020823787310314458
1896,1318,2721,34,48,38,0.016181174403189832
1897,1319,2722,34,49,38,0.07271033909979491
1892,1320,2723,34,50,38,0.03219915661455403
3451,1320,2723,34,50,76,0.0036261113876426606
2436,1320,2723,34,50,53,0.007907337747438042
2438,1321,2724,34,51,53,0.018469615735676983
3452,1321,2724,34,51,76,0.0036058977365961906
2440,1322,2725,34,52,53,0.02379042442023852
2586,1323,2726,34,53,57,0.025357942349910408
2441,1323,2726,34,53,53,0.015836721653144318
2588,1324,2727,34,54,57,0.0677365182117716
1702,1324,2727,34,54,32,3.681522088629542e-05
2442,1324,2727,34,54,53,0.0026330967941548046
2589,1325,2728,34,55,57,0.07630523501887575
1703,1325,2728,34,55,32,0.00013321324309255016
2591,1326,2729,34,56,57,0.0762197347588241
2593,1327,2730,34,57,57,0.03384900182318252
1077,1327,2730,34,57,19,7.589836629457572e-09
1181,1327,2730,34,57,21,0.026457922609694696
1078,1328,2731,34,58,19,0.008522352835033884
1182,1328,2731,34,58,21,0.03178717221978471
1178,1329,2732,34,59,21,2.3622907138861988e-05
1072,1329,2732,34,59,19,0.025467140431441725
1478,1330,2733,34,60,28,3.916572380194394e-06
1073,1330,2733,34,60,19,0.016980356705584596
2633,1330,2733,34,60,59,0.022203698354148097
2634,1331,2734,34,61,59,0.04450392629270089
1480,1331,2734,34,61,28,0.004172311526396384
2635,1332,2735,34,62,59,3.132475571127815e-05
1482,1332,2735,34,62,28,0.012469657034762147
1484,1333,2736,34,63,28,0.012474396954816787
1486,1334,2737,34,64,28,0.012505788409382785
1488,1335,2738,34,65,28,0.012474282893059086
1490,1336,2739,34,66,28,0.012475678379282961
1492,1337,2740,34,67,28,0.012505244768961126
1494,1338,2741,34,68,28,0.008308256131838885
2387,1338,2741,34,68,52,0.011921594557844558
1519,1339,2742,34,69,28,5.328268498790953e-07
2403,1339,2742,34,69,52,0.03569118941321105
2404,1340,2743,34,70,52,0.035779297175513355
2198,1341,2744,34,71,46,0.0302719547796604
2405,1341,2744,34,71,52,0.023800280992070356
2199,1342,2745,34,72,46,0.09085512520018416
2286,1343,2746,34,73,48,0.0969769254885749
2200,1343,2746,34,73,46,0.030317949721161214
2144,1343,2746,34,73,44,1.762570047252266e-05
2145,1344,2747,34,74,44,0.08173488701815944
2287,1344,2747,34,74,48,6.514990403203114e-05
2146,1345,2748,34,75,44,0.018160631852752598
1880,1345,2748,34,75,37,0.043457076008077834
1881,1346,2749,34,76,37,0.05600432040700169
2220,1347,2760,35,6,47,0.007084235553412059
2611,1347,2760,35,6,58,0.0788688323533081
2612,1348,2761,35,7,58,0.11863355521358855
2613,1349,2762,35,8,58,0.1183424080730216
2221,1350,2763,35,9,47,0.014177703888265556
2614,1350,2763,35,9,58,0.03943241407481792
2222,1351,2764,35,10,47,0.021314553171834668
2660,1352,2765,35,11,60,9.681636352849194e-07
2209,1352,2765,35,11,47,0.02126211855201049
2662,1353,2766,35,12,60,0.021842722743306047
2210,1353,2766,35,12,47,0.002363279353616304
2664,1354,2767,35,13,60,0.024609100487298485
1960,1354,2767,35,13,40,3.095233467934882e-05
2666,1355,2768,35,14,60,0.02457491661911638
2668,1356,2769,35,15,60,0.024558586000910813
1961,1356,2769,35,15,40,2.1215615790757764e-05
2669,1357,2770,35,16,60,0.01640785090833631
1962,1357,2770,35,16,40,0.010346970080097318
2671,1358,2771,35,17,60,0.01640413331866421
1964,1358,2771,35,17,40,0.010275219876718183
2673,1359,2772,35,18,60,0.02182272857308974
1966,1359,2772,35,18,40,0.003459794510608141
2675,1360,2773,35,19,60,0.016406375746018165
1968,1360,2773,35,19,40,0.010293128851779573
1970,1361,2774,35,20,40,0.010278454807901212
2677,1361,2774,35,20,60,0.016402710315875133
1952,1362,2775,35,21,40,0.003444221872318945
2649,1362,2775,35,21,60,0.019084434862221757
2012,1362,2775,35,21,41,0.00958415198032995
2650,1363,2776,35,22,60,0.0027413349252312295
2013,1363,2776,35,22,41,0.07615788031164013
2014,1364,2777,35,23,41,0.019098408451127518
2069,1364,2777,35,23,42,0.020200608046707178
2070,1365,2778,35,24,42,0.026012789462817158
2731,1366,2779,35,25,61,3.7497049838046474e-05
2071,1366,2779,35,25,42,0.02602941589760744
2072,1367,2780,35,26,42,0.01732460384301766
2732,1367,2780,35,26,61,0.03191753071442321
2332,1368,2781,35,27,50,6.40360973317652e-08
2074,1368,2781,35,27,42,0.01737136718337482
2733,1368,2781,35,27,61,0.031813103113695416
2333,1369,2782,35,28,50,0.03122712098545654
2734,1369,2782,35,28,61,0.03207325834443535
2076,1369,2782,35,28,42,0.008661892547742078
2334,1370,2783,35,29,50,0.08324663663699734
2735,1370,2783,35,29,61,0.010663749409960987
2719,1371,2784,35,30,61,2.7327057106850523e-05
2040,1371,2784,35,30,42,4.758179503990138e-06
2325,1371,2784,35,30,50,0.093717976433847
2041,1372,2785,35,31,42,0.011532453687668101
2326,1372,2785,35,31,50,0.020891198267065418
2720,1372,2785,35,31,61,0.021397597276343144
2489,1372,2785,35,31,54,0.004728084354706133
2042,1373,2786,35,32,42,0.0028827815250315253
2491,1373,2786,35,32,54,0.03772107802221098
2492,1374,2787,35,33,54,0.04245755041055071
2493,1375,2788,35,34,54,0.0425003375237231
2494,1376,2789,35,35,54,0.04242312703019093
2526,1377,2790,35,36,55,0.024861638335214074
2495,1377,2790,35,36,54,0.02826771501170043
2527,1378,2791,35,37,55,0.07446376784051473
2528,1379,2792,35,38,55,0.07432847875647876
2356,1380,2793,35,39,51,2.6830668128653605e-05
2529,1380,2793,35,39,55,0.07435927870970276
2347,1381,2794,35,40,51,0.06774288715066254
2519,1381,2794,35,40,55,2.7229417687830046e-06
2348,1382,2795,35,41,51,0.015022622468421619
1917,1382,2795,35,41,39,0.05687615621362514
2157,1383,2796,35,42,45,0.007558630330334666
1918,1383,2796,35,42,39,0.06497651226865192
1919,1384,2797,35,43,39,3.708860460543452e-06
2158,1384,2797,35,43,45,0.06776974420451762
2553,1385,2798,35,44,56,0.0551665219413528
2159,1385,2798,35,44,45,1.3538748777319704e-05
2554,1386,2799,35,45,56,0.05519845558236726
2555,1387,2800,35,46,56,0.0552967166190087
2556,1388,2801,35,47,56,0.05517944981976449
1895,1389,2802,35,48,38,1.6143568378880346e-05
3455,1389,2802,35,48,76,2.885597816328496e-06
2557,1389,2802,35,48,56,0.05517639171582591
3448,1390,2803,35,49,76,0.007253642499169823
1890,1390,2803,35,49,38,0.04019239833848443
2543,1390,2803,35,49,56,1.2742199333610076e-05
3449,1391,2804,35,50,76,0.016263378446305238
1891,1391,2804,35,50,38,5.55242125689044e-06
3450,1392,2805,35,51,76,0.010835811122016448
2429,1392,2805,35,51,53,0.007929690050177999
2431,1393,2806,35,52,53,0.023738130206192982
2433,1394,2807,35,53,53,0.023732847731680964
2435,1395,2808,35,54,53,0.02370888175216177
2582,1395,2808,35,54,57,9.659942137478638e-05
2437,1396,2809,35,55,53,0.01586443904856694
2583,1396,2809,35,55,57,0.025291843187042428
2584,1397,2810,35,56,57,0.05928128182480953
2439,1397,2810,35,56,53,0.005276153416597553
2585,1398,2811,35,57,57,0.06770302499930579
1179,1398,2811,35,57,21,0.005332213197121937
1180,1399,2812,35,58,21,0.03166110435480095
2587,1399,2812,35,58,57,0.02553808371427342
2577,1400,2813,35,59,57,0.016939015159640178
1070,1400,2813,35,59,19,0.011322983576285568
1177,1400,2813,35,59,21,0.015862602455029944
2628,1401,2814,35,60,59,0.022261180215282814
1071,1401,2814,35,60,19,0.01697546816467422
2629,1402,2815,35,61,59,0.06664550941438929
1474,1403,2816,35,62,28,0.004160790452899202
2630,1403,2816,35,62,59,0.044403817423123076
1476,1404,2817,35,63,28,0.011099131491521304
2631,1404,2817,35,63,59,0.007371818163065248
1477,1405,2818,35,64,28,0.012465325665842365
2632,1405,2818,35,64,59,6.929254009826177e-05
1479,1406,2819,35,65,28,0.012475097795754248
1481,1407,2820,35,66,28,0.012478300029197207
1483,1408,2821,35,67,28,0.008303829803560273
2385,1408,2821,35,67,52,0.011947003741938937
1485,1409,2822,35,68,28,1.1574213117274925e-06
2386,1409,2822,35,68,52,0.035689399495822255
2400,1410,2823,35,69,52,0.0357034488983357
2401,1411,2824,35,70,52,0.03570145382104045
2195,1412,2825,35,71,46,0.030294617668249882
2402,1412,2825,35,71,52,0.02379337805911437
2196,1413,2826,35,72,46,0.09087622255003401
2197,1414,2827,35,73,46,0.030355363512607647
2284,1414,2827,35,73,48,0.0966497009038056
2285,1415,2828,35,74,48,2.504392866441956e-05
2142,1415,2828,35,74,44,0.08175012251190475
2143,1416,2829,35,75,44,0.04541154263470796
1878,1416,2829,35,75,37,0.024857873636502086
1879,1417,2830,35,76,37,0.05588436573972175
2216,1418,2841,36,6,47,0.014151383892325613
2607,1418,2841,36,6,58,0.03962113665892564
2217,1419,2842,36,7,47,1.7020078007533534e-05
2608,1419,2842,36,7,58,0.11828589042961649
2609,1420,2843,36,8,58,0.11834497072802337
2218,1421,2844,36,9,47,0.014227914333748376
2610,1421,2844,36,9,58,0.03940447205149176
2219,1422,2845,36,10,47,0.021268890682201603
2208,1423,2846,36,11,47,0.009452195216153508
2651,1423,2846,36,11,60,0.013650567317267276
2653,1424,2847,36,12,60,0.024611887263213266
2998,1424,2847,36,12,66,7.839737022511923e-06
2655,1425,2848,36,13,60,0.02459232968977553
2657,1426,2849,36,14,60,0.024574077018611237
2659,1427,2850,36,15,60,0.02461629901323717
2661,1428,2851,36,16,60,0.02459232779468964
2663,1429,2852,36,17,60,0.024574916619179914
2665,1430,2853,36,18,60,0.024616298937451358
2667,1431,2854,36,19,60,0.02459147629293902
2645,1432,2855,36,20,60,0.02457491859005656
2646,1433,2856,36,21,60,0.024617138538051805
2647,1434,2857,36,22,60,0.02187059745323907
2009,1434,2857,36,22,41,0.009484342645021009
2010,1435,2858,36,23,41,0.05709003556829358
2648,1435,2858,36,23,60,0.005454104792659434
2066,1435,2858,36,23,42,0.002900368436484021
2067,1436,2859,36,24,42,0.0202350241645036
2724,1436,2859,36,24,61,0.010707195514580117
2011,1436,2859,36,24,41,0.009448205422666583
2726,1437,2860,36,25,61,0.06387145196851186
2068,1437,2860,36,25,42,0.00864347318416644
2727,1438,2861,36,26,61,0.08508739402145364
2748,1438,2861,36,26,62,0.007905018850449703
2749,1439,2862,36,27,62,0.015849821288324583
2728,1439,2862,36,27,61,0.07449346701081723
2729,1440,2863,36,28,61,0.09562557212521952
2750,1440,2863,36,28,62,4.7214963759502765e-05
2331,1441,2864,36,29,50,2.7532387790437396e-05
2730,1441,2864,36,29,61,0.09565330248062662
2717,1442,2865,36,30,61,0.09561836315366329
2324,1442,2865,36,30,50,0.00012016645467724265
2483,1443,2866,36,31,54,0.014134581810063619
2718,1443,2866,36,31,61,0.06380783276303485
2485,1444,2867,36,32,54,0.04242748491873149
2486,1445,2868,36,33,54,0.04252606554301146
2487,1446,2869,36,34,54,0.042427479029526045
